ReviewID,CustomerID,ProductID,Rating,ReviewText
2629,1164,7,4,Very Bad
2630,4830,147,4,Average
2631,1151,134,1,Excellent
2632,2159,331,2,Good
2633,2584,170,4,Good
2634,2972,392,4,Poor
2635,2922,488,3,Very Bad
2636,1066,104,2,Poor
2637,1914,360,1,Average
2638,3153,464,4,Poor
2639,4851,462,3,Excellent
2640,2287,158,5,Excellent
2641,826,227,5,Good
2642,3150,168,2,Average
2643,961,386,1,Very Bad
2644,3857,486,3,Good
2645,2893,380,5,Poor
2646,2804,68,5,Poor
2647,1680,304,4,Excellent
2648,3887,411,1,Poor
2649,4073,107,5,Very Bad
2650,214,398,1,Excellent
2651,821,306,5,Good
2652,725,261,5,Very Bad
2653,1458,467,5,Excellent
2654,4835,277,2,Excellent
2655,4563,105,1,Poor
2656,3801,304,2,Good
2657,244,483,3,Average
2658,4366,416,3,Excellent
2659,4207,129,4,Very Bad
2660,2870,371,4,Poor
2661,439,489,2,Poor
2662,1702,63,4,Good
2663,1271,56,1,Very Bad
2664,378,241,2,Poor
2665,1779,267,2,Very Bad
2666,53,10,2,Poor
2667,1366,209,5,Average
2668,90,103,2,Very Bad
2669,4863,358,4,Very Bad
2670,3524,291,5,Excellent
2671,4392,31,3,Very Bad
2672,3187,388,5,Poor
2673,3067,116,5,Excellent
2674,872,457,4,Excellent
2675,2863,156,4,Very Bad
2676,905,218,3,Excellent
2677,1727,410,2,Very Bad
2678,3225,438,4,Very Bad
2679,1509,12,2,Excellent
2680,4292,36,4,Poor
2681,2317,475,4,Excellent
2682,2708,242,5,Good
2683,529,235,5,Very Bad
2684,900,400,5,Average
2685,86,218,4,Average
2686,480,69,2,Average
2687,3158,306,4,Average
2688,4107,481,4,Very Bad
2689,2242,209,5,Very Bad
2690,3929,438,2,Excellent
2691,2448,137,4,Excellent
2692,3678,80,2,Average
2693,3404,44,4,Very Bad
2694,1453,14,1,Excellent
2695,2720,203,3,Excellent
2696,834,53,4,Excellent
2697,555,361,2,Very Bad
2698,881,100,5,Good
2699,328,176,3,Average
2700,971,256,3,Excellent
2701,98,182,1,Excellent
2702,696,3,1,Average
2703,1293,119,4,Very Bad
2704,4927,404,3,Poor
2705,4397,246,2,Average
2706,4024,479,5,Average
2707,4212,54,3,Poor
2708,3578,495,5,Poor
2709,3085,4,4,Average
2710,1717,128,1,Excellent
2711,1398,95,1,Poor
2712,1553,363,5,Good
2713,1586,43,2,Good
2714,4601,402,2,Average
2715,1576,194,4,Excellent
2716,3380,368,4,Poor
2717,555,78,2,Average
2718,889,230,4,Poor
2719,80,345,5,Good
2720,691,334,5,Excellent
2721,3393,198,3,Good
2722,2492,217,1,Very Bad
2723,4120,498,2,Good
2724,2870,296,5,Poor
2725,942,158,3,Very Bad
2726,3860,279,2,Good
2727,433,35,3,Very Bad
2728,2062,428,2,Good
2729,1665,434,4,Excellent
2730,2134,408,1,Good
2731,4479,417,2,Good
2732,741,73,5,Good
2733,900,122,4,Excellent
2734,2769,304,3,Excellent
2735,3230,344,2,Good
2736,2914,402,4,Poor
2737,1128,365,2,Excellent
2738,2236,487,4,Very Bad
2739,1825,349,3,Very Bad
2740,4964,311,2,Poor
2741,1612,10,5,Good
2742,1081,109,3,Excellent
2743,3793,307,4,Poor
2744,110,110,5,Good
2745,989,475,2,Average
2746,1240,380,5,Very Bad
2747,4521,141,3,Poor
2748,2444,14,2,Excellent
2749,2835,110,2,Average
2750,141,358,5,Average
2751,1013,367,2,Average
2752,161,224,3,Good
2753,628,479,5,Very Bad
2754,3719,32,1,Excellent
2755,4140,26,5,Excellent
2756,2493,51,1,Good
2757,4842,292,2,Poor
2758,1853,59,1,Good
2759,3916,378,4,Good
2760,4770,232,4,Good
2761,1621,500,5,Average
2762,2503,104,4,Average
2763,1054,405,4,Average
2764,3664,141,1,Good
2765,2747,144,2,Average
2766,4519,303,1,Good
2767,4566,53,5,Very Bad
2768,4496,158,5,Average
2769,969,336,2,Poor
2770,874,64,3,Very Bad
2771,4703,410,3,Excellent
2772,4628,159,4,Poor
2773,676,107,1,Poor
2774,3150,22,2,Average
2775,4633,363,4,Average
2776,2557,352,5,Good
2777,4397,172,5,Excellent
2778,3240,352,2,Poor
2779,2114,82,3,Average
2780,862,228,5,Poor
2781,2538,26,4,Poor
2782,1483,479,5,Good
2783,1606,232,3,Very Bad
2784,2342,249,2,Good
2785,4691,193,4,Poor
2786,971,137,3,Very Bad
2787,2617,226,2,Very Bad
2788,3518,205,5,Excellent
2789,4422,434,5,Average
2790,3677,177,4,Very Bad
2791,4238,392,5,Very Bad
2792,941,79,3,Average
2793,946,76,2,Excellent
2794,1595,430,1,Very Bad
2795,1844,188,1,Excellent
2796,2340,147,2,Excellent
2797,1738,368,2,Very Bad
2798,2330,378,4,Average
2799,468,271,1,Excellent
2800,3131,473,3,Average
2801,1907,283,3,Poor
2802,4434,338,5,Very Bad
2803,3596,453,1,Good
2804,3789,237,4,Very Bad
2805,1156,447,1,Average
2806,747,300,1,Very Bad
2807,1929,119,5,Poor
2808,308,442,4,Excellent
2809,1483,167,4,Good
2810,458,196,1,Average
2811,4123,106,5,Average
2812,2204,274,1,Good
2813,2175,246,2,Very Bad
2814,1640,310,4,Good
2815,527,432,3,Average
2816,2479,329,1,Very Bad
2817,2385,285,1,Average
2818,3829,30,4,Average
2819,2660,325,3,Poor
2820,87,336,2,Excellent
2821,2359,25,2,Excellent
2822,795,351,3,Good
2823,2131,474,2,Very Bad
2824,4170,347,2,Average
2825,2638,411,5,Excellent
2826,1642,486,4,Good
2827,4097,286,2,Very Bad
2828,1346,168,3,Very Bad
2829,4754,461,5,Very Bad
2830,1126,288,1,Good
2831,2776,285,4,Average
2832,2389,228,5,Good
2833,3022,425,2,Good
2834,2657,352,2,Poor
2835,1324,139,3,Poor
2836,2999,104,1,Very Bad
2837,1548,172,3,Poor
2838,4049,221,2,Average
2839,3234,162,1,Average
2840,4978,468,2,Poor
2841,2556,207,3,Excellent
2842,301,215,4,Very Bad
2843,4228,34,3,Very Bad
2844,153,28,5,Very Bad
2845,1956,188,4,Very Bad
2846,1186,247,4,Average
2847,1634,54,4,Average
2848,4155,27,3,Very Bad
2849,2214,174,4,Excellent
2850,4862,470,1,Good
2851,2551,136,5,Very Bad
2852,3373,29,3,Average
2853,1982,275,3,Average
2854,4,496,3,Good
2855,3488,32,1,Good
2856,3948,385,2,Excellent
2857,1978,323,1,Average
2858,2599,314,2,Good
2859,78,377,4,Average
2860,2835,410,1,Excellent
2861,3031,50,4,Average
2862,1339,7,4,Poor
2863,485,346,3,Good
2864,651,244,4,Good
2865,2724,219,4,Excellent
2866,2059,147,4,Excellent
2867,2137,196,1,Excellent
2868,440,442,5,Good
2869,3024,108,4,Good
2870,472,27,5,Poor
2871,1048,37,4,Good
2872,2577,78,5,Average
2873,634,8,1,Good
2874,2536,257,3,Good
2875,1385,328,2,Excellent
2876,3730,486,5,Good
2877,3289,477,5,Poor
2878,1728,482,4,Average
2879,295,455,4,Poor
2880,4944,325,2,Very Bad
2881,1565,468,5,Average
2882,2889,214,4,Very Bad
2883,3975,260,3,Good
2884,3662,449,4,Excellent
2885,1235,416,4,Poor
2886,3394,362,4,Average
2887,1218,211,1,Average
2888,2776,489,5,Excellent
2889,3018,23,5,Poor
2890,4018,255,3,Excellent
2891,3128,18,3,Very Bad
2892,3725,376,3,Good
2893,3429,390,4,Very Bad
2894,4751,187,4,Excellent
2895,437,446,3,Average
2896,3079,207,5,Poor
2897,1874,128,2,Average
2898,2958,121,5,Excellent
2899,2513,396,4,Excellent
2900,279,477,3,Average
2901,4887,302,1,Average
2902,1304,152,3,Average
2903,3413,13,4,Poor
2904,4438,39,2,Good
2905,2973,350,3,Good
2906,4726,201,5,Excellent
2907,4453,130,4,Poor
2908,1577,74,1,Average
2909,304,267,4,Good
2910,2611,334,3,Poor
2911,1032,199,1,Average
2912,388,55,5,Poor
2913,4517,408,3,Poor
2914,1993,454,4,Very Bad
2915,2405,247,5,Poor
2916,1742,8,2,Very Bad
2917,2352,105,2,Excellent
2918,14,217,2,Poor
2919,3105,434,5,Good
2920,2163,453,2,Poor
2921,1234,256,1,Good
2922,2170,25,5,Average
2923,1482,497,1,Good
2924,4429,4,3,Excellent
2925,832,67,2,Poor
2926,750,7,4,Very Bad
2927,3992,363,1,Poor
2928,3504,300,2,Very Bad
2929,3248,278,2,Very Bad
2930,3318,472,3,Poor
2931,746,314,1,Good
2932,3445,210,4,Average
2933,3924,17,1,Good
2934,2179,136,4,Good
2935,4490,441,1,Excellent
2936,101,335,5,Average
2937,1084,416,2,Good
2938,1668,42,3,Average
2939,178,426,5,Very Bad
2940,3685,246,1,Poor
2941,929,40,5,Poor
2942,2617,200,3,Poor
2943,1532,220,4,Average
2944,802,149,5,Good
2945,3530,107,1,Average
2946,4091,324,1,Poor
2947,599,163,2,Good
2948,456,429,5,Excellent
2949,354,261,4,Poor
2950,2113,84,1,Good
2951,4180,9,2,Good
2952,4196,384,5,Very Bad
2953,3013,495,3,Excellent
2954,2286,10,5,Excellent
2955,1294,30,2,Very Bad
2956,2274,430,1,Good
2957,1978,62,3,Excellent
2958,4460,258,1,Excellent
2959,4345,437,4,Average
2960,2204,433,2,Good
2961,2070,1,5,Very Bad
2962,2870,205,4,Poor
2963,264,472,4,Very Bad
2964,4851,402,3,Average
2965,4400,171,3,Average
2966,4283,117,4,Poor
2967,4983,161,1,Good
2968,3329,436,2,Excellent
2969,625,261,4,Very Bad
2970,2439,122,5,Very Bad
2971,4733,485,2,Poor
2972,1104,124,2,Good
2973,288,2,5,Good
2974,3459,230,3,Excellent
2975,3487,419,5,Very Bad
2976,3800,209,3,Very Bad
2977,2674,353,3,Poor
2978,423,9,2,Very Bad
2979,1911,351,3,Good
2980,3400,327,2,Good
2981,1525,272,1,Excellent
2982,2502,158,5,Poor
2983,3854,264,5,Very Bad
2984,1852,431,3,Excellent
2985,4162,344,3,Good
2986,3790,271,1,Good
2987,2777,13,1,Excellent
2988,4754,377,2,Average
2989,4380,271,4,Average
2990,4937,419,1,Poor
2991,25,117,1,Good
2992,784,299,5,Excellent
2993,2644,202,5,Average
2994,3655,259,1,Poor
2995,1683,161,1,Good
2996,258,412,5,Excellent
2997,3421,219,1,Poor
2998,2780,469,1,Very Bad
2999,335,271,4,Very Bad
3000,3166,136,1,Poor
3001,2462,443,3,Average
3002,4506,135,3,Poor
3003,619,30,4,Average
3004,4732,275,1,Average
3005,4926,14,4,Excellent
3006,3548,286,1,Good
3007,4295,336,1,Excellent
3008,2977,310,1,Good
3009,4258,408,3,Good
3010,1259,19,3,Excellent
3011,580,403,2,Good
3012,3356,120,4,Average
3013,2106,148,5,Very Bad
3014,3866,312,4,Average
3015,3608,140,4,Poor
3016,208,46,3,Good
3017,4039,373,1,Excellent
3018,2372,57,4,Very Bad
3019,4503,348,4,Excellent
3020,2208,434,4,Good
3021,695,423,2,Very Bad
3022,597,19,3,Good
3023,197,251,3,Good
3024,1839,141,2,Good
3025,1995,472,2,Poor
3026,2431,292,2,Very Bad
3027,3866,482,2,Poor
3028,2845,24,3,Average
3029,1551,347,2,Poor
3030,1873,241,3,Average
3031,3113,106,1,Very Bad
3032,1409,467,4,Excellent
3033,4636,151,5,Very Bad
3034,2749,499,3,Average
3035,441,189,3,Very Bad
3036,2283,105,5,Very Bad
3037,3898,39,1,Poor
3038,1048,477,1,Good
3039,3451,360,4,Good
3040,3172,37,2,Good
3041,3426,20,4,Poor
3042,484,26,5,Poor
3043,2890,335,2,Average
3044,3378,254,2,Average
3045,4808,120,5,Good
3046,1280,204,3,Good
3047,938,337,4,Poor
3048,4481,325,5,Very Bad
3049,4011,492,5,Poor
3050,4285,217,4,Excellent
3051,2715,55,5,Good
3052,2880,58,3,Poor
3053,212,233,4,Average
3054,3506,268,5,Poor
3055,4049,423,2,Excellent
3056,682,451,4,Excellent
3057,2165,35,5,Good
3058,3293,374,3,Good
3059,848,343,2,Excellent
3060,3593,440,3,Average
3061,2737,256,5,Very Bad
3062,46,319,2,Average
3063,2623,15,4,Good
3064,3852,47,2,Good
3065,2984,82,3,Poor
3066,1559,450,1,Very Bad
3067,337,281,5,Very Bad
3068,1875,306,1,Average
3069,4316,232,5,Average
3070,3225,133,1,Poor
3071,745,128,2,Good
3072,3242,445,2,Average
3073,1140,207,4,Poor
3074,2373,125,2,Excellent
3075,4927,109,2,Excellent
3076,2434,410,1,Poor
3077,374,378,5,Excellent
3078,4404,241,2,Excellent
3079,4574,51,2,Excellent
3080,1568,87,3,Good
3081,2480,131,1,Poor
3082,1927,113,2,Very Bad
3083,2530,146,2,Good
3084,4244,8,4,Average
3085,4739,122,3,Excellent
3086,249,225,5,Excellent
3087,3669,442,1,Good
3088,2187,172,5,Excellent
3089,2069,50,2,Average
3090,1195,479,4,Average
3091,4086,450,3,Excellent
3092,2343,49,1,Very Bad
3093,4761,403,3,Poor
3094,1137,66,3,Excellent
3095,4701,168,3,Good
3096,1159,452,5,Poor
3097,162,144,3,Poor
3098,312,487,2,Average
3099,949,232,2,Excellent
3100,2538,100,2,Good
3101,2196,12,4,Good
3102,1912,256,4,Poor
3103,2165,252,3,Poor
3104,3579,357,1,Good
3105,2939,463,4,Excellent
3106,4495,411,5,Excellent
3107,1244,389,2,Excellent
3108,2606,175,3,Poor
3109,650,9,5,Very Bad
3110,3369,279,5,Very Bad
3111,2181,471,1,Excellent
3112,4790,63,2,Poor
3113,1202,391,2,Poor
3114,3754,370,4,Poor
3115,4362,466,4,Poor
3116,628,181,5,Very Bad
3117,4482,55,5,Very Bad
3118,3509,467,5,Excellent
3119,2431,255,2,Poor
3120,2483,414,5,Very Bad
3121,1668,366,2,Average
3122,4847,435,4,Good
3123,596,110,1,Average
3124,4443,339,4,Average
3125,897,341,2,Average
3126,2979,137,2,Average
3127,1265,106,4,Average
3128,4167,159,4,Very Bad
3129,4320,261,2,Excellent
3130,4347,445,3,Good
3131,4285,94,4,Very Bad
3132,992,119,5,Excellent
3133,4212,347,4,Average
3134,3859,85,1,Average
3135,3396,221,2,Very Bad
3136,1853,180,1,Very Bad
3137,3398,355,1,Excellent
3138,3513,161,3,Average
3139,2318,442,4,Good
3140,4461,209,5,Very Bad
3141,3380,99,4,Excellent
3142,4370,169,2,Good
3143,534,373,4,Good
3144,3957,17,3,Good
3145,324,52,5,Very Bad
3146,1813,11,2,Excellent
3147,633,487,2,Average
3148,4057,48,1,Average
3149,3083,31,2,Excellent
3150,1209,445,3,Very Bad
3151,768,120,1,Very Bad
3152,4605,249,4,Good
3153,1548,120,5,Excellent
3154,1107,45,5,Very Bad
3155,1932,415,2,Good
3156,3937,256,5,Poor
3157,3456,320,4,Average
3158,1308,7,5,Average
3159,1739,308,1,Poor
3160,4448,93,2,Poor
3161,1933,106,3,Average
3162,3813,62,5,Very Bad
3163,264,102,5,Average
3164,1576,276,2,Very Bad
3165,4045,60,1,Average
3166,4436,235,2,Good
3167,4564,387,3,Very Bad
3168,2287,299,2,Good
3169,4596,242,2,Good
3170,4608,53,5,Good
3171,4160,442,3,Good
3172,741,393,4,Average
3173,2030,97,1,Poor
3174,3174,483,2,Excellent
3175,2180,410,4,Good
3176,2836,366,5,Average
3177,1688,323,3,Excellent
3178,4258,471,3,Average
3179,566,233,5,Good
3180,2089,235,5,Average
3181,2882,315,1,Excellent
3182,1245,405,4,Poor
3183,622,429,2,Good
3184,462,235,5,Good
3185,3993,419,3,Good
3186,735,162,5,Average
3187,2333,253,5,Very Bad
3188,4806,469,3,Good
3189,4807,356,3,Good
3190,3388,67,3,Average
3191,1233,454,5,Average
3192,3806,292,2,Good
3193,4414,363,3,Very Bad
3194,3806,383,1,Average
3195,3168,230,1,Average
3196,1214,238,2,Good
3197,3565,109,2,Very Bad
3198,3095,255,5,Excellent
3199,3054,162,1,Excellent
3200,2086,390,2,Good
3201,1879,427,4,Very Bad
3202,387,303,1,Very Bad
3203,606,387,5,Average
3204,2468,131,2,Good
3205,2506,164,5,Excellent
3206,2420,308,4,Average
3207,2385,339,3,Good
3208,2898,208,4,Average
3209,3415,202,1,Good
3210,117,161,3,Average
3211,3395,129,1,Average
3212,4096,328,2,Very Bad
3213,3368,477,2,Poor
3214,2090,300,5,Good
3215,574,418,1,Very Bad
3216,4333,165,3,Good
3217,4276,119,3,Very Bad
3218,4156,139,3,Excellent
3219,3059,307,2,Very Bad
3220,4560,267,4,Excellent
3221,2788,488,2,Excellent
3222,1490,370,3,Average
3223,709,23,5,Poor
3224,2291,420,3,Good
3225,4581,52,3,Excellent
3226,1824,109,4,Good
3227,2358,189,5,Average
3228,4821,100,5,Poor
3229,2620,32,4,Average
3230,4011,239,1,Poor
3231,4334,329,4,Excellent
3232,2087,308,3,Very Bad
3233,77,100,2,Poor
3234,2626,221,3,Average
3235,4115,102,5,Good
3236,1086,139,4,Excellent
3237,2387,36,5,Poor
3238,970,309,5,Excellent
3239,3016,4,3,Excellent
3240,3770,162,5,Poor
3241,2746,171,1,Good
3242,3429,309,3,Excellent
3243,141,314,2,Excellent
3244,2680,450,3,Average
3245,994,181,5,Excellent
3246,4258,85,2,Excellent
3247,2674,190,3,Excellent
3248,4329,346,5,Excellent
3249,4234,320,1,Good
3250,1705,437,5,Very Bad
3251,4344,394,1,Very Bad
3252,3278,185,4,Very Bad
3253,2497,459,5,Excellent
3254,2063,65,5,Very Bad
3255,573,62,1,Good
3256,4968,474,1,Average
3257,70,14,3,Poor
3258,3978,341,1,Excellent
3259,4883,488,2,Excellent
3260,234,108,5,Excellent
3261,3016,259,2,Average
3262,4216,469,4,Average
3263,193,261,4,Very Bad
3264,4556,426,2,Poor
3265,2105,178,4,Good
3266,4572,488,5,Poor
3267,3500,464,5,Good
3268,4144,319,3,Poor
3269,129,99,3,Poor
3270,1894,238,1,Poor
3271,3155,130,1,Average
3272,4525,75,4,Average
3273,2379,71,3,Poor
3274,2605,132,1,Excellent
3275,766,316,3,Poor
3276,3682,294,4,Very Bad
3277,180,232,4,Very Bad
3278,3279,392,4,Excellent
3279,1405,220,3,Poor
3280,901,313,1,Excellent
3281,539,308,4,Average
3282,3687,355,1,Excellent
3283,3922,74,3,Excellent
3284,1252,452,2,Very Bad
3285,620,380,1,Very Bad
3286,1705,238,2,Good
3287,323,190,2,Good
3288,1750,355,4,Average
3289,2875,93,1,Excellent
3290,3643,77,1,Very Bad
3291,1432,401,4,Excellent
3292,261,316,3,Good
3293,4250,19,1,Excellent
3294,4656,51,2,Excellent
3295,288,202,5,Very Bad
3296,4844,283,5,Excellent
3297,4335,75,2,Very Bad
3298,761,143,2,Good
3299,1382,4,1,Poor
3300,296,19,3,Good
3301,403,254,3,Excellent
3302,4483,472,1,Good
3303,111,489,4,Poor
3304,272,320,5,Excellent
3305,2163,157,2,Excellent
3306,3260,260,3,Excellent
3307,395,389,4,Very Bad
3308,33,284,5,Excellent
3309,3912,261,2,Excellent
3310,3976,160,1,Excellent
3311,1936,38,4,Excellent
3312,2163,361,2,Excellent
3313,445,344,1,Excellent
3314,2586,13,2,Excellent
3315,1552,117,1,Average
3316,1646,27,1,Average
3317,3175,362,5,Good
3318,2564,439,4,Good
3319,3037,146,3,Excellent
3320,3189,486,5,Excellent
3321,884,350,3,Excellent
3322,480,417,5,Good
3323,3889,238,1,Very Bad
3324,2130,298,5,Good
3325,1074,225,1,Excellent
3326,1723,49,4,Poor
3327,4290,318,2,Average
3328,602,466,1,Poor
3329,1507,190,3,Good
3330,4857,213,1,Very Bad
3331,903,109,1,Poor
3332,4652,365,3,Poor
3333,660,274,1,Average
3334,2202,160,1,Good
3335,1854,422,3,Very Bad
3336,4602,481,2,Good
3337,4278,60,4,Good
3338,3451,80,1,Very Bad
3339,2563,201,1,Average
3340,3797,105,2,Excellent
3341,382,28,2,Poor
3342,607,155,4,Good
3343,1416,11,1,Very Bad
3344,225,288,4,Excellent
3345,4033,413,2,Good
3346,1150,200,2,Poor
3347,4522,6,1,Poor
3348,4372,362,3,Good
3349,1235,3,5,Good
3350,705,119,2,Excellent
3351,4095,359,1,Poor
3352,1888,172,3,Very Bad
3353,2914,263,4,Good
3354,4977,455,4,Very Bad
3355,1727,3,4,Excellent
3356,4087,328,3,Good
3357,2360,474,5,Average
3358,763,415,3,Average
3359,3443,91,3,Very Bad
3360,4456,48,2,Good
3361,1672,166,1,Very Bad
3362,3946,257,3,Poor
3363,659,289,4,Excellent
3364,2313,465,2,Good
3365,4864,352,4,Average
3366,546,361,1,Very Bad
3367,3167,297,2,Average
3368,3350,248,1,Very Bad
3369,4587,248,3,Average
3370,1711,165,2,Excellent
3371,1283,85,1,Good
3372,35,469,4,Poor
3373,4341,92,3,Excellent
3374,2026,454,2,Poor
3375,152,356,3,Very Bad
3376,3850,453,2,Excellent
3377,4935,232,2,Poor
3378,4245,355,5,Poor
3379,3642,354,2,Average
3380,196,56,1,Very Bad
3381,4823,329,1,Very Bad
3382,2450,374,1,Average
3383,1231,118,3,Very Bad
3384,4928,419,5,Excellent
3385,2087,181,1,Very Bad
3386,1016,394,4,Average
3387,3165,245,3,Good
3388,398,157,5,Good
3389,1211,247,3,Average
3390,3055,374,5,Excellent
3391,2385,176,3,Poor
3392,1759,334,3,Poor
3393,3059,326,1,Average
3394,3120,500,1,Good
3395,1711,342,1,Excellent
3396,4484,272,4,Poor
3397,3308,403,2,Very Bad
3398,2035,297,2,Very Bad
3399,1885,119,5,Good
3400,4566,459,4,Good
3401,1171,60,5,Excellent
3402,2708,286,5,Good
3403,190,453,4,Good
3404,4426,176,4,Good
3405,4848,484,4,Very Bad
3406,4880,7,2,Excellent
3407,2207,310,5,Poor
3408,2214,205,2,Poor
3409,2498,79,4,Poor
3410,2885,68,4,Good
3411,1577,64,3,Average
3412,3281,163,3,Excellent
3413,2791,185,2,Average
3414,837,370,3,Poor
3415,2156,325,3,Very Bad
3416,2819,333,3,Very Bad
3417,3366,353,1,Average
3418,3157,340,5,Good
3419,4344,499,5,Average
3420,550,239,5,Good
3421,612,328,5,Poor
3422,2089,431,4,Good
3423,2054,190,3,Average
3424,1506,273,4,Very Bad
3425,4145,197,5,Excellent
3426,1210,447,5,Poor
3427,3599,192,2,Excellent
3428,1059,479,2,Good
3429,4552,246,2,Average
3430,4651,187,4,Excellent
3431,4888,200,3,Average
3432,812,450,3,Good
3433,1419,257,2,Poor
3434,320,90,5,Very Bad
3435,2209,263,5,Poor
3436,4073,268,5,Very Bad
3437,4088,462,1,Excellent
3438,3288,471,4,Excellent
3439,1626,153,1,Average
3440,705,25,4,Poor
3441,3751,79,5,Very Bad
3442,2531,228,4,Good
3443,4684,232,4,Very Bad
3444,692,278,3,Average
3445,3078,267,4,Average
3446,2595,26,3,Good
3447,4586,125,5,Excellent
3448,3939,116,1,Excellent
3449,1538,120,3,Very Bad
3450,4616,345,1,Excellent
3451,303,425,3,Very Bad
3452,2420,408,2,Good
3453,3359,319,1,Very Bad
3454,4192,340,3,Good
3455,4157,390,3,Good
3456,1025,409,2,Average
3457,4333,143,3,Average
3458,1280,436,3,Very Bad
3459,4546,206,5,Very Bad
3460,998,89,3,Average
3461,4568,389,2,Excellent
3462,4019,377,1,Average
3463,1742,353,5,Average
3464,1576,127,4,Average
3465,3929,437,1,Average
3466,3857,81,3,Average
3467,804,240,4,Good
3468,1289,447,2,Poor
3469,3201,161,4,Average
3470,2120,149,2,Average
3471,219,351,1,Good
3472,3625,11,1,Very Bad
3473,4013,474,5,Very Bad
3474,3186,161,5,Excellent
3475,9,249,3,Excellent
3476,4326,490,3,Poor
3477,956,77,3,Good
3478,1832,222,4,Good
3479,69,361,5,Average
3480,1960,481,1,Poor
3481,4329,23,5,Good
3482,3027,266,5,Poor
3483,1144,262,5,Excellent
3484,2480,226,1,Excellent
3485,1017,38,1,Average
3486,3800,94,1,Average
3487,3585,353,1,Very Bad
3488,1731,120,3,Good
3489,4184,366,3,Good
3490,2905,256,2,Very Bad
3491,871,405,3,Good
3492,1998,128,1,Good
3493,88,199,2,Average
3494,3715,362,2,Poor
3495,1812,330,5,Excellent
3496,1336,434,4,Excellent
3497,1134,7,5,Excellent
3498,4457,457,2,Good
3499,1940,134,3,Very Bad
3500,3080,260,4,Very Bad
3501,2068,159,2,Excellent
3502,1745,370,4,Average
3503,4491,218,2,Very Bad
3504,360,201,5,Average
3505,4719,321,4,Good
3506,1686,230,2,Good
3507,3374,77,4,Poor
3508,2606,59,2,Good
3509,99,94,2,Good
3510,4185,85,4,Average
3511,4958,68,3,Very Bad
3512,4181,456,2,Very Bad
3513,1359,400,3,Excellent
3514,3737,457,2,Average
3515,4558,60,2,Average
3516,1800,237,2,Poor
3517,1913,334,3,Good
3518,574,201,2,Very Bad
3519,1089,96,3,Excellent
3520,2130,420,5,Poor
3521,834,28,4,Poor
3522,756,336,3,Good
3523,3808,204,1,Very Bad
3524,4294,288,2,Excellent
3525,4692,367,4,Average
3526,2246,180,4,Good
3527,4997,118,5,Excellent
3528,1617,273,4,Good
3529,4448,10,4,Average
3530,495,498,1,Average
3531,520,171,1,Excellent
3532,3150,56,1,Good
3533,2167,69,1,Average
3534,1894,477,3,Poor
3535,1716,378,1,Average
3536,1627,153,4,Excellent
3537,4858,485,1,Very Bad
3538,3905,63,2,Average
3539,4350,155,4,Poor
3540,4591,299,3,Very Bad
3541,521,8,1,Very Bad
3542,1607,429,4,Excellent
3543,672,342,1,Poor
3544,603,481,2,Average
3545,4118,72,1,Average
3546,320,135,2,Poor
3547,4586,223,4,Average
3548,4247,321,2,Good
3549,4670,441,2,Excellent
3550,279,242,5,Excellent
3551,2565,101,4,Average
3552,127,433,3,Excellent
3553,2688,440,2,Excellent
3554,3278,236,4,Poor
3555,1101,238,2,Good
3556,1736,316,5,Poor
3557,1036,131,3,Poor
3558,4653,348,3,Poor
3559,2942,499,2,Average
3560,2136,330,4,Average
3561,3952,226,1,Poor
3562,4507,342,1,Poor
3563,1876,118,4,Good
3564,2531,389,4,Very Bad
3565,791,97,4,Poor
3566,3674,497,2,Good
3567,4801,405,4,Average
3568,3837,187,1,Good
3569,1172,163,3,Good
3570,4332,120,3,Very Bad
3571,2972,123,4,Very Bad
3572,310,160,1,Poor
3573,257,185,4,Very Bad
3574,713,23,4,Excellent
3575,973,24,4,Average
3576,1645,500,4,Excellent
3577,4628,61,5,Average
3578,4727,87,2,Very Bad
3579,372,482,1,Average
3580,227,418,4,Poor
3581,1404,129,2,Good
3582,2857,247,5,Average
3583,469,345,2,Very Bad
3584,4824,254,5,Excellent
3585,3500,481,4,Excellent
3586,3684,415,5,Very Bad
3587,1445,368,3,Very Bad
3588,2057,77,4,Average
3589,2166,245,5,Poor
3590,4199,285,4,Average
3591,3822,213,5,Good
3592,4847,143,2,Very Bad
3593,4170,213,1,Very Bad
3594,499,51,3,Poor
3595,3315,98,4,Average
3596,50,388,2,Average
3597,3360,363,5,Good
3598,4554,362,3,Good
3599,1726,242,1,Average
3600,268,171,4,Good
3601,3369,135,5,Excellent
3602,556,222,3,Poor
3603,2429,252,3,Excellent
3604,1074,429,1,Average
3605,1299,383,5,Poor
3606,3860,381,5,Poor
3607,3786,483,2,Poor
3608,2277,18,5,Very Bad
3609,2177,355,1,Average
3610,1950,95,2,Excellent
3611,4064,1,5,Poor
3612,3911,254,3,Average
3613,1686,48,1,Average
3614,2736,58,4,Poor
3615,3403,295,4,Very Bad
3616,932,139,1,Good
3617,415,325,1,Very Bad
3618,4265,183,4,Good
3619,879,291,4,Good
3620,4470,27,4,Poor
3621,445,322,2,Average
3622,1658,113,1,Average
3623,534,222,2,Good
3624,2396,310,5,Good
3625,2641,267,2,Excellent
3626,2020,241,3,Good
3627,1246,495,1,Average
3628,2962,342,5,Poor
3629,3879,127,4,Poor
3630,4577,83,3,Good
